classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
147610652,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:24:42 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:24:39.391Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:24:42.518Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null,null],""subject_selection_state"":{""retired"":false,""already_seen"":true,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30638499"":{""retired"":null,""image1"":""N1654249612_img.png"",""image2"":""N1654249612_plt.png"",""my_own_id"":""9""}}",30638499
147610662,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:24:45 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:24:44.506Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:24:45.502Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null,null],""subject_selection_state"":{""retired"":false,""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30638499"":{""retired"":null,""image1"":""N1654249612_img.png"",""image2"":""N1654249612_plt.png"",""my_own_id"":""9""}}",30638499
147610678,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:24:48 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:24:47.195Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:24:48.756Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1175,""naturalHeight"":293},{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1175,""naturalHeight"":293}],""subject_selection_state"":{""retired"":false,""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30638502"":{""retired"":null,""image1"":""N1467344745_img.png"",""image2"":""N1467344745_plt.png"",""my_own_id"":""11""}}",30638502
147610685,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:24:50 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:24:49.599Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:24:50.237Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1381,""naturalHeight"":345},{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1381,""naturalHeight"":345}],""subject_selection_state"":{""retired"":false,""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30638493"":{""retired"":null,""image1"":""N1595337686_img.png"",""image2"":""N1595337686_plt.png"",""my_own_id"":""4""}}",30638493
147615440,chab5881,1835720,0e0bb82096cfea8326ca,8988,Equal Sizes,6.3,2019-02-21 19:44:11 UTC,,,"{""source"":""api"",""session"":""55228cbe8720cefe5b25fd8a59acfdd753b2df938f164b52ce3dc7e1d5163eb8"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:43:41.764Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:44:10.907Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1396,""naturalHeight"":349},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1396,""naturalHeight"":349}],""subject_selection_state"":{""retired"":false,""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":538.458251953125,""tool"":0,""frame"":1,""details"":[],""tool_label"":""Tool name""}]}]","{""30638496"":{""retired"":null,""image1"":""N1595338491_img.png"",""image2"":""N1595338491_plt.png"",""my_own_id"":""6""}}",30638496
149087113,chab5881,1835720,33947c3397f07b21f329,9461,Fixed Test,5.2,2019-02-28 17:12:09 UTC,,,"{""source"":""api"",""session"":""3c168e96adf8316d725e8bac90d5b8ca2650ed4defd4b94b4743a650c3284e81"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-28T17:10:05.849Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T17:12:08.999Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1000,""naturalHeight"":500},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1000,""naturalHeight"":250}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11270""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":586.339599609375,""tool"":0,""frame"":1,""details"":[],""tool_label"":""Tool name""}]}]","{""30930641"":{""retired"":null,""image1"":""N1584974162_img1000.png"",""image2"":""N1584974162_plt1000.png"",""my_own_id"":""1""}}",30930641
149087382,chab5881,1835720,33947c3397f07b21f329,9461,Fixed Test,5.2,2019-02-28 17:13:09 UTC,,,"{""source"":""api"",""session"":""3c168e96adf8316d725e8bac90d5b8ca2650ed4defd4b94b4743a650c3284e81"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-28T17:12:10.688Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T17:13:09.001Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null,null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11270""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":948.0117797851562,""tool"":0,""frame"":1,""details"":[],""tool_label"":""Tool name""}]}]","{""30930643"":{""retired"":null,""image1"":""N1584974162_img2000.png"",""image2"":""N1584974162_plt2000.png"",""my_own_id"":""2""}}",30930643
149089973,michaelaye,702426,148421f8f852f5ee45be,9461,Fixed Test,5.2,2019-02-28 17:22:36 UTC,,,"{""source"":""api"",""session"":""973f8d2b94876c7e596629b1c3abe7d3b6c920654651a95e081a27fa1d17be6c"",""viewport"":{""width"":1680,""height"":953},""started_at"":""2019-02-28T17:21:38.297Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T17:22:35.941Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1000,""clientHeight"":500,""naturalWidth"":1000,""naturalHeight"":500},{""clientWidth"":1000,""clientHeight"":250,""naturalWidth"":1000,""naturalHeight"":250}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11270""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":676.625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tool name""}]}]","{""30930641"":{""retired"":null,""image1"":""N1584974162_img1000.png"",""image2"":""N1584974162_plt1000.png"",""my_own_id"":""1""}}",30930641
149090017,michaelaye,702426,148421f8f852f5ee45be,9461,Fixed Test,5.2,2019-02-28 17:22:46 UTC,,,"{""source"":""api"",""session"":""973f8d2b94876c7e596629b1c3abe7d3b6c920654651a95e081a27fa1d17be6c"",""viewport"":{""width"":1680,""height"":953},""started_at"":""2019-02-28T17:22:38.367Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T17:22:46.403Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null,null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11270""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30930643"":{""retired"":null,""image1"":""N1584974162_img2000.png"",""image2"":""N1584974162_plt2000.png"",""my_own_id"":""2""}}",30930643
149091222,michaelaye,702426,148421f8f852f5ee45be,9461,Fixed Test,5.2,2019-02-28 17:27:26 UTC,,,"{""source"":""api"",""session"":""dedf824b2c128d5bf5ab051420c985cfe2026f0994c9ccaa7a37177dbbc9670a"",""viewport"":{""width"":1680,""height"":953},""started_at"":""2019-02-28T17:22:55.776Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T17:27:25.265Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1000,""clientHeight"":500,""naturalWidth"":1000,""naturalHeight"":500},{""clientWidth"":1000,""clientHeight"":250,""naturalWidth"":1000,""naturalHeight"":250}],""subject_selection_state"":{""retired"":false,""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""11270""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":6.625022888183594,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tool name""},{""x"":964.625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tool name""}]}]","{""30930641"":{""retired"":null,""image1"":""N1584974162_img1000.png"",""image2"":""N1584974162_plt1000.png"",""my_own_id"":""1""}}",30930641
149171147,chab5881,1835720,4854b150f6fd012c56d2,9482,10 Image Sample,4.2,2019-02-28 22:31:37 UTC,,,"{""source"":""api"",""session"":""30fc8ce906d1822f6610ef6e6784d5d025c247976359b99b29adebec2bb30796"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-28T22:29:40.848Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T22:31:37.606Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1000,""naturalHeight"":500},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1000,""naturalHeight"":250}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11292""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":800.6705932617188,""tool"":0,""frame"":1,""details"":[],""tool_label"":""Tool name""}]}]","{""30931647"":{""retired"":null,""image1"":""N1595338491_img.png"",""image2"":""N1595338491_plt.png"",""my_own_id"":""6""}}",30931647
149171289,chab5881,1835720,4854b150f6fd012c56d2,9482,10 Image Sample,4.2,2019-02-28 22:32:15 UTC,,,"{""source"":""api"",""session"":""30fc8ce906d1822f6610ef6e6784d5d025c247976359b99b29adebec2bb30796"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-28T22:31:39.281Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T22:32:14.938Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1000,""naturalHeight"":500},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1000,""naturalHeight"":250}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11292""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30931648"":{""retired"":null,""image1"":""N1597806864_img.png"",""image2"":""N1597806864_plt.png"",""my_own_id"":""7""}}",30931648
149171620,chab5881,1835720,4854b150f6fd012c56d2,9482,10 Image Sample,4.2,2019-02-28 22:33:42 UTC,,,"{""source"":""api"",""session"":""30fc8ce906d1822f6610ef6e6784d5d025c247976359b99b29adebec2bb30796"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-28T22:32:16.063Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T22:33:42.416Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1000,""naturalHeight"":500},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1000,""naturalHeight"":250}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11292""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30931644"":{""retired"":null,""image1"":""N1584974162_img.png"",""image2"":""N1584974162_plt.png"",""my_own_id"":""3""}}",30931644
149171786,chab5881,1835720,4854b150f6fd012c56d2,9482,10 Image Sample,4.2,2019-02-28 22:34:28 UTC,,,"{""source"":""api"",""session"":""30fc8ce906d1822f6610ef6e6784d5d025c247976359b99b29adebec2bb30796"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-28T22:33:43.655Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T22:34:28.229Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1000,""naturalHeight"":500},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1000,""naturalHeight"":250}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11292""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":574.8707275390625,""tool"":0,""frame"":1,""details"":[],""tool_label"":""Tool name""}]}]","{""30931651"":{""retired"":null,""image1"":""N1467344745_img.png"",""image2"":""N1467344745_plt.png"",""my_own_id"":""10""}}",30931651
149171801,chab5881,1835720,4854b150f6fd012c56d2,9482,10 Image Sample,4.2,2019-02-28 22:34:32 UTC,,,"{""source"":""api"",""session"":""30fc8ce906d1822f6610ef6e6784d5d025c247976359b99b29adebec2bb30796"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-28T22:34:29.038Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T22:34:32.457Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1000,""naturalHeight"":500},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1000,""naturalHeight"":250}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11292""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30931643"":{""retired"":null,""image1"":""N1560312042_img.png"",""image2"":""N1560312042_plt.png"",""my_own_id"":""2""}}",30931643
149171964,chab5881,1835720,4854b150f6fd012c56d2,9482,10 Image Sample,4.2,2019-02-28 22:35:12 UTC,,,"{""source"":""api"",""session"":""30fc8ce906d1822f6610ef6e6784d5d025c247976359b99b29adebec2bb30796"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-28T22:34:33.029Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T22:35:12.319Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1000,""naturalHeight"":500},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1000,""naturalHeight"":250}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11292""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":719.8713989257812,""tool"":0,""frame"":1,""details"":[],""tool_label"":""Tool name""}]}]","{""30931649"":{""retired"":null,""image1"":""N1625958972_img.png"",""image2"":""N1625958972_plt.png"",""my_own_id"":""8""}}",30931649
149172037,chab5881,1835720,4854b150f6fd012c56d2,9482,10 Image Sample,4.2,2019-02-28 22:35:28 UTC,,,"{""source"":""api"",""session"":""30fc8ce906d1822f6610ef6e6784d5d025c247976359b99b29adebec2bb30796"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-28T22:35:13.030Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T22:35:28.311Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1000,""naturalHeight"":500},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1000,""naturalHeight"":250}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11292""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30931645"":{""retired"":null,""image1"":""N1595337686_img.png"",""image2"":""N1595337686_plt.png"",""my_own_id"":""4""}}",30931645
149172181,chab5881,1835720,4854b150f6fd012c56d2,9482,10 Image Sample,4.2,2019-02-28 22:36:01 UTC,,,"{""source"":""api"",""session"":""30fc8ce906d1822f6610ef6e6784d5d025c247976359b99b29adebec2bb30796"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-28T22:35:28.882Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T22:36:01.258Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1000,""naturalHeight"":500},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1000,""naturalHeight"":250}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11292""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30931642"":{""retired"":null,""image1"":""N1467351049_img.png"",""image2"":""N1467351049_plt.png"",""my_own_id"":""1""}}",30931642
149172255,chab5881,1835720,4854b150f6fd012c56d2,9482,10 Image Sample,4.2,2019-02-28 22:36:16 UTC,,,"{""source"":""api"",""session"":""30fc8ce906d1822f6610ef6e6784d5d025c247976359b99b29adebec2bb30796"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-28T22:36:02.215Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T22:36:15.953Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1000,""naturalHeight"":500},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1000,""naturalHeight"":250}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11292""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30931650"":{""retired"":null,""image1"":""N1654249612_img.png"",""image2"":""N1654249612_plt.png"",""my_own_id"":""9""}}",30931650
149172573,chab5881,1835720,4854b150f6fd012c56d2,9482,10 Image Sample,4.2,2019-02-28 22:37:33 UTC,,,"{""source"":""api"",""session"":""30fc8ce906d1822f6610ef6e6784d5d025c247976359b99b29adebec2bb30796"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-28T22:36:22.276Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T22:37:33.511Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null,null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11292""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":725.0151977539062,""tool"":0,""frame"":1,""details"":[],""tool_label"":""Tool name""},{""x"":878.2882080078125,""tool"":0,""frame"":1,""details"":[],""tool_label"":""Tool name""}]}]","{""30931646"":{""retired"":null,""image1"":""N1467345680_img.png"",""image2"":""N1467345680_plt.png"",""my_own_id"":""5""}}",30931646
149172890,chab5881,1835720,4854b150f6fd012c56d2,9482,10 Image Sample,4.2,2019-02-28 22:38:52 UTC,,,"{""source"":""api"",""session"":""30fc8ce906d1822f6610ef6e6784d5d025c247976359b99b29adebec2bb30796"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-28T22:37:34.877Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T22:38:51.937Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null,null],""subject_selection_state"":{""retired"":false,""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""11292""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30931646"":{""retired"":null,""image1"":""N1467345680_img.png"",""image2"":""N1467345680_plt.png"",""my_own_id"":""5""}}",30931646
149189342,michaelaye,702426,80b3b06f0576fff3132b,9482,10 Image Sample,4.2,2019-02-28 23:51:43 UTC,,,"{""source"":""api"",""session"":""67518a6f534a157c2a0cda0187aad3d8c501086de927f42d71f208ce341303b3"",""viewport"":{""width"":1316,""height"":1318},""started_at"":""2019-02-28T22:49:07.847Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0"",""utc_offset"":""25200"",""finished_at"":""2019-02-28T23:51:43.034Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":786,""clientHeight"":393,""naturalWidth"":1000,""naturalHeight"":500},{""clientWidth"":786,""clientHeight"":196,""naturalWidth"":1000,""naturalHeight"":250}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11292""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":404.714599609375,""tool"":0,""frame"":1,""details"":[],""tool_label"":""Tool name""},{""x"":579.6708984375,""tool"":0,""frame"":1,""details"":[],""tool_label"":""Tool name""}]}]","{""30931644"":{""retired"":null,""image1"":""N1584974162_img.png"",""image2"":""N1584974162_plt.png"",""my_own_id"":""3""}}",30931644
